,Advanced Playmaker,Anchor Man,Attacking Fullback,Balanced Fullback,Ball Playing CB,Ball Winning Midfielder,Box to Box Midfielder,Complete Forward,Conservative,Creative Winger,Deep Playmaker,Defensive Fullback,Defensive Winger,Direct Winger,Enforcer,False 10,Holding Midfielder,Libero,Playmaker,Poacher,Positional Midfielder,Second Striker,Shot Stopper,Stopper,Sweeper,Sweeper Keeper,Target Man,Wide Playmaker,Wide Supporter
Deep Playmaker,0.5440187189236619,0.18164344065353194,0.1971727380305114,0.15878050230935437,0.14262737120961255,0.18766210649443119,0.25364020666979803,0.574295010845987,0.006938020351526364,0.5761765306817408,0.5369318181818182,0.19562206663076095,0.3221590909090909,0.46133047935560184,0.1788187127461015,0.5386250885896527,0.19912972933107162,0.16495707257468084,0.26363509555028597,0.31722054380664655,0.21339347675225537,0.47485406376290973,0.0031957957531425327,0.22685013015991076,0.1577527156991628,0.0,0.5004601932811781,0.5169222005980918,0.49564020192748964
Defensive Fullback,0.26439729540685475,0.058320954669165655,0.1232069519671448,0.11784787336030117,0.03452869398412106,0.0601425116035824,0.16039178816496638,0.5125556058367985,0.0,0.3154883421080907,0.19562206663076095,0.04843648510717268,0.278221183030194,0.32504854368932035,0.024270208319288073,0.29894432203111126,0.1642668829851957,0.020502695724808263,0.18105876266932347,0.5672268907563025,0.06640160675492889,0.18730489073881376,0.0,0.049795035585846144,0.028493760848917568,0.0,0.5769230769230769,0.2457410117056856,0.24192103219640404
Defensive Winger,0.6520271790487333,0.1864750484923294,0.417915711514724,0.36361081346940927,0.13193256779868068,0.28353821919810324,0.5273345540151713,1.1893593780119516,0.0,0.8699096815084773,0.3221590909090909,0.278221183030194,0.8754653536687882,1.1102348898777672,0.12465373961218837,0.7411543024635355,0.4544020195645314,0.19207317073170732,0.6899625601711534,1.2966507177033493,0.22478659500474235,0.7783316317338298,0.010950459310932208,0.15981169474727452,0.128668047434887,0.004780241667773204,1.2164665523156089,0.8520336605890603,0.967741935483871
Direct Winger,0.8299223712067748,0.1781553033150417,0.6424581005586593,0.5488571295563521,0.10702215546376266,0.2947886783076193,0.6173401384870453,1.478272800329289,0.011667855059311597,1.2800277512791605,0.46133047935560184,0.32504854368932035,1.1102348898777672,1.4249566223250434,0.10337698139214334,0.8505276421483698,0.4649990548799698,0.10220497776095391,0.7729864575908767,1.248905355338498,0.233389966914066,0.7693253797429433,0.010581761745755537,0.1471759822214768,0.09517542828942731,0.004568875802726096,1.410854003662394,1.2244897959183674,1.3010204081632653
Enforcer,0.2783310619561799,0.015655501652525175,0.041839059086049,0.04351602302946733,0.01914588097643993,0.047785057402175875,0.06019456830158087,0.11192451185271605,0.0,0.1960857969272379,0.1788187127461015,0.024270208319288073,0.12465373961218837,0.10337698139214334,0.024042029028523936,0.06574141709276844,0.0876885303402315,0.24605103280680438,0.19399308351887823,0.052975801177240024,0.029658922392486405,0.11194635227948731,0.0,0.03278166048216359,0.025227043390514632,0.0019292604501607716,0.09314584569528199,0.17012435168405926,0.07893294354101955
False 10,0.8956428187197418,0.12793783169067477,0.4776170504151331,0.49754749193788783,0.0710788185120834,0.2554640931024695,0.21616275784119807,0.8988510925884208,0.0,0.8136714443219405,0.5386250885896527,0.29894432203111126,0.7411543024635355,0.8505276421483698,0.06574141709276844,0.7159429897248922,0.25580293699668405,0.1892744479495268,0.39709317415001294,0.8610016882386043,0.16642335766423358,0.7006920415224913,0.008916187834357043,0.06279069767441861,0.08730329812459582,0.0,0.8877880680594443,0.5632446744493923,0.9888438133874239
Holding Midfielder,0.5859253901002377,0.1403303610583248,0.30370327641901246,0.2824750192159877,0.06408181759337174,0.11314528168460752,0.36571600571901575,0.7080242751180041,0.0,0.5495968057621545,0.19912972933107162,0.1642668829851957,0.4544020195645314,0.4649990548799698,0.0876885303402315,0.25580293699668405,0.2557181417815031,0.1073345259391771,0.4670392335766423,0.5115975171512578,0.1272166538164996,0.47907089281393656,0.002243661655822302,0.05403377110694184,0.04062358945869935,0.0,0.437163295946304,0.7483768082925162,0.3074370486043334
Libero,0.0,0.010987669393236478,0.0840887243848317,0.09523809523809525,0.004963874027908002,0.020261143628995948,0.12469691721510219,0.2099638771824202,0.0,0.2365575247822169,0.16495707257468084,0.020502695724808263,0.19207317073170732,0.10220497776095391,0.24605103280680438,0.1892744479495268,0.1073345259391771,0.04159685712635045,0.1274965895973976,0.14947683109118087,0.051667224800267905,0.13660210512422874,0.0,0.13426156141223272,0.06816304048471496,0.0,0.16626506024096385,0.25514089870525514,0.15921152388172857
Playmaker,0.5941550599790677,0.18254755251059226,0.2439965381687747,0.29406522901443594,0.17699329901913177,0.23424109693391734,0.38802570568616285,0.8749944844018885,0.0,0.7374711394811898,0.26363509555028597,0.18105876266932347,0.6899625601711534,0.7729864575908767,0.19399308351887823,0.39709317415001294,0.4670392335766423,0.1274965895973976,0.3936411809235428,0.3334916864608076,0.14836702954898912,0.4847037921270335,0.002874297393970363,0.1433628318584071,0.1621662775352756,0.0,0.8913726582077085,0.6068316264868647,0.6790123456790124
Poacher,0.8041697691734921,0.184577522559475,0.8337850490316858,0.8721498371335505,0.08694888459511681,0.26156137610346203,0.7632800412583806,1.1612903225806452,0.0,1.4454821247992387,0.31722054380664655,0.5672268907563025,1.2966507177033493,1.248905355338498,0.052975801177240024,0.8610016882386043,0.5115975171512578,0.14947683109118087,0.3334916864608076,1.2875536480686696,0.1738650476059059,0.9587657268803379,0.0059638194950632824,0.048416380875529554,0.10064043915827996,0.0,1.2019842279318238,1.1068093828285128,1.0604971978732576
Positional Midfielder,0.22551008232907768,0.10761259465922678,0.11981153242091092,0.09374732456265517,0.01447277739490007,0.10756359911217347,0.10977841024598496,0.21063735104576994,0.0,0.248849600387503,0.21339347675225537,0.06640160675492889,0.22478659500474235,0.233389966914066,0.029658922392486405,0.16642335766423358,0.1272166538164996,0.051667224800267905,0.14836702954898912,0.1738650476059059,0.10328997704667177,0.21709633649932156,0.002892774492157367,0.03781088953618642,0.022742204477687374,0.0,0.22892441860465118,0.2666499749624437,0.28496042216358836
Second Striker,0.0,0.3470734424543663,0.45407261000728183,0.4258286839514276,0.182230501336357,0.39309331373989714,0.8083832335329341,1.4751520234850073,0.0,0.9839736553238201,0.47485406376290973,0.18730489073881376,0.7783316317338298,0.7693253797429433,0.11194635227948731,0.7006920415224913,0.47907089281393656,0.13660210512422874,0.4847037921270335,0.9587657268803379,0.21709633649932156,0.5689655172413793,0.009387712527380828,0.11558837694654038,0.17381540534471143,0.0,1.0429046826717376,0.8855291576673866,0.4058624577226606
Shot Stopper,0.01053001053001053,0.0,0.0015485735916583503,0.0011073924598877841,0.0,0.001193713110949002,0.0,0.008596262217835653,0.0,0.0030381797927286234,0.0031957957531425327,0.0,0.010950459310932208,0.010581761745755537,0.0,0.008916187834357043,0.002243661655822302,0.0,0.002874297393970363,0.0059638194950632824,0.002892774492157367,0.009387712527380828,0.0,0.0,0.0,0.0,0.007420966704596052,0.00830948204228603,0.0
Stopper,0.21255867505092552,0.0383933845245127,0.08505946286524375,0.04372524104940578,0.01636884463238303,0.030182960911202473,0.028410211892830366,0.059127760693318425,0.0,0.21708243846026762,0.22685013015991076,0.049795035585846144,0.15981169474727452,0.1471759822214768,0.03278166048216359,0.06279069767441861,0.05403377110694184,0.13426156141223272,0.1433628318584071,0.048416380875529554,0.03781088953618642,0.11558837694654038,0.0,0.04788842836339196,0.03179249091643117,0.0,0.06259272997032642,0.16515707599582477,0.11378002528445007
Sweeper,0.1937619419252402,0.027285956827552756,0.06333933268724906,0.03575022509400985,0.01849996145841363,0.049431377616955284,0.06675457392450963,0.08640744433366568,0.0,0.23163399769395487,0.1577527156991628,0.028493760848917568,0.128668047434887,0.09517542828942731,0.025227043390514632,0.08730329812459582,0.04062358945869935,0.06816304048471496,0.1621662775352756,0.10064043915827996,0.022742204477687374,0.17381540534471143,0.0,0.03179249091643117,0.02996005326231691,0.0,0.08149713250830064,0.21729133134053805,0.057018734727124626
Sweeper Keeper,0.006516072980017376,0.0027772634697278285,0.0017674436872802972,0.0,0.0,0.0,0.0,0.007648996069265909,0.0,0.007399287476020827,0.0,0.0,0.004780241667773204,0.004568875802726096,0.0019292604501607716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005410442153355977,0.008978899585972963,0.0
Target Man,1.1331454863216464,0.2031050838957728,1.0959278491391091,0.9656076075816349,0.13433627275762516,0.3126041575300412,0.6164542893328853,1.4290656242432627,0.003583230481347295,1.5832352674934371,0.5004601932811781,0.5769230769230769,1.2164665523156089,1.410854003662394,0.09314584569528199,0.8877880680594443,0.437163295946304,0.16626506024096385,0.8913726582077085,1.2019842279318238,0.22892441860465118,1.0429046826717376,0.007420966704596052,0.06259272997032642,0.08149713250830064,0.005410442153355977,1.223908918406072,1.2391247607447362,1.17321335871258
Wide Playmaker,0.781010719754977,0.2336980306345733,0.4198620940764172,0.38578371810449574,0.1665227581102751,0.3087175302597579,0.5636743215031316,1.3309774636618217,0.0,0.8085561497326202,0.5169222005980918,0.2457410117056856,0.8520336605890603,1.2244897959183674,0.17012435168405926,0.5632446744493923,0.7483768082925162,0.25514089870525514,0.6068316264868647,1.1068093828285128,0.2666499749624437,0.8855291576673866,0.00830948204228603,0.16515707599582477,0.21729133134053805,0.008978899585972963,1.2391247607447362,0.851955779438115,0.7431275803040983
Wide Supporter,0.6370814048461748,0.13715330691862238,0.3067185978578384,0.384896213622614,0.11359333585762968,0.26471549438977454,0.5404941660947151,0.932491500728509,0.0,1.0065237651444547,0.49564020192748964,0.24192103219640404,0.967741935483871,1.3010204081632653,0.07893294354101955,0.9888438133874239,0.3074370486043334,0.15921152388172857,0.6790123456790124,1.0604971978732576,0.28496042216358836,0.4058624577226606,0.0,0.11378002528445007,0.057018734727124626,0.0,1.17321335871258,0.7431275803040983,0.8833922261484098
